reviews,num_arquivos,num_linhas_adicionadas,num_linhas_deletadas,tempo_analise,num_caracteres_descricao,num_participantes,num_comentarios,was_merged
1,16,119,91,4926,0,2,0,True
1,2,69,25,19348,110,2,0,True
1,22,1489,28,15483,171,4,0,True
2,328,5368,5241,21254,288,6,0,True
1,1,12,7,4880,173,2,0,True
2,159,1560,1734,34690,1173,5,0,True
2,80,1637,2095,34617,725,6,0,True
2,38,181,282,12584,282,3,0,True
15,80,1888,1208,15200,1764,3,4,True
3,45,2040,2129,32935,237,2,0,True
1,32,1502,1862,4880,665,2,0,True
1,1,1,1,5116,283,2,0,True
1,3,9,3,71273,0,2,1,True
1,32,260,364,8266,305,2,0,True
1,8,128,1,76596,218,3,0,True
1,23,483,580,5787,0,2,0,True
2,1,4,4,4996,30,2,0,True
9,37,1092,797,11504,713,2,0,True
35,22,2108,65,67227,35,5,0,True
19,66,1742,1286,28635,824,3,1,True
1,2,79,41,77938,0,2,0,True
7,8,659,404,74803,427,3,2,True
3,9,186,118,55234,0,3,0,True
1,23,881,113,14994,71,2,0,True
20,25,1240,189,14855,244,3,1,True
14,6,104,24,73164,287,4,2,True
5,1,5,0,53407,131,3,0,True
24,17,772,180,58024,1006,5,3,True
1,19,67,61,4256,65,3,1,False
1,24,626,178,84509,0,3,4,False
3,2,4,1,57036,62,3,1,True
22,46,1098,709,56254,1046,4,1,True
14,37,712,170,46201,676,5,2,True
4,38,537,495,71691,91,4,2,True
10,12,501,149,54069,91,5,1,True
8,5,119,20,26396,11,4,3,True
3,3,28,8,28385,134,4,0,True
1,2,2,0,8561,58,3,0,True
13,39,477,93,22809,82,6,2,True
4,10,105,204,42841,204,2,1,True
4,10,112,47,76317,328,5,7,True
1,1,2,1,5098,27,2,0,True
9,18,135,113,24009,79,3,0,True
1,3,137,3,63608,48,2,0,False
1,26,246,31,66217,1326,2,0,True
17,11,213,39,56297,144,2,3,True
1,29,1059,211,36314,0,3,0,True
6,19,364,184,51256,129,3,1,True
16,7,152,69,22289,424,3,0,True
1,3,137,3,4040,1160,2,0,True
2,7,6,8,32860,75,3,0,True
1,7,84,222,20424,351,3,0,True
1,5,24,17,20915,357,2,0,True
1,6,35,50,3974,24,2,0,True
1,24,98,98,7561,0,2,0,True
2,1,3,3,8635,336,2,1,True
1,6,35,5,5276,152,2,0,True
1,1,1,2,84038,151,2,0,True
3,3,9,12,24998,0,3,0,True
1,1,13,3,15923,0,2,0,True
3,37,162,182,18112,0,5,3,True
6,2,23,6,33307,46,3,0,True
25,80,1769,596,54693,21,3,2,True
2,32,467,557,55978,53,4,2,True
3,2,22,33,62595,11,3,0,True
5,22,292,228,64161,109,3,0,True
2,33,587,506,78651,0,3,0,True
1,5,16,12,17962,127,2,0,True
2,2,15,7,37095,340,3,0,True
1,1,4,1,3676,211,2,0,True
5,3,5,5,30182,174,2,3,True
4,1,1,0,12670,72,3,0,True
10,12,210,101,43162,0,3,0,True
6,12,541,67,35412,13,4,2,True
1,3,20,1,6332,405,2,0,True
3,5,53,12,4131,119,2,0,True
2,2,8,7,5977,83,3,1,True
1,1,30,24,20346,1185,2,0,True
2,18,747,12,59755,792,3,1,True
14,6,503,70,30545,514,3,2,True
4,3,41,2,24959,103,3,0,True
19,36,493,358,50785,871,3,1,True
1,1,23,16,65762,0,2,1,True
7,19,401,153,54680,465,3,0,True
1,10,126,84,40598,109,2,0,True
1,1,45,44,20374,46,3,0,True
1,4,8,2,7314,108,2,1,True
1,1,131,1,57487,85,2,0,True
1,2,57,37,50453,285,2,1,True
20,10,1205,797,66034,418,5,3,True
2,3,60,17,10629,126,2,1,True
2,6,204,120,63685,271,3,0,True
5,20,463,127,6762,211,2,0,True
1,5,22,44,50284,43,2,0,True
1,3,10,8,49859,163,2,0,True
2,1,95,0,21049,68,2,0,True
1,2,5,15,4493,194,2,0,True
6,94,681,471,69442,138,3,1,False
10,33,1221,224,52055,175,2,0,True
10,46,729,941,60442,216,2,2,True
10,8,845,930,76295,784,3,1,True
1,1,5,0,63837,0,3,1,False
17,20,247,227,29766,525,7,4,True
2,5,555,130,7377,0,2,0,True
9,18,208,41,18965,81,3,0,True
1,55,506,349,73681,295,3,2,False
2,107,2146,1974,9752,1016,2,0,True
17,94,961,726,79587,48,3,0,True
1,2,116,4,71338,145,2,0,True
1,17,562,368,10621,154,2,4,False
2,17,159,66,66680,53,2,0,True
3,1,6,0,4486,196,2,0,True
2,10,70,74,8768,72,2,0,False
5,16,1414,531,66088,38,3,0,True
1,3,25,32,15397,136,2,0,True
1,11,180,151,6162,61,2,0,True
1,1,12,0,4113,138,2,0,True
1,15,224,114,61197,251,2,1,False
2,54,495,230,74553,691,2,0,True
9,43,2261,616,26383,1127,4,1,True
1,4,7,1,68962,224,2,0,True
4,17,256,88,47775,141,2,0,True
1,7,75,1,15352,22,2,2,True
4,4,70,74,84664,108,2,0,True
2,5,55,409,81228,235,3,1,False
2,11,328,22,78027,239,2,1,False
8,35,883,303,12967,994,3,0,True
8,14,144,141,50980,336,3,0,True
4,18,334,1028,20433,63,3,4,True
6,42,123316,740,71857,2042,3,2,True
2,9,99,33,70489,89,2,0,True
1,1,4,7,17090,11,2,0,True
1,7,581,284,69223,4643,2,1,True
2,7,70,49,30731,208,2,0,True
14,23,750,94,82731,442,3,1,True
2,3,21,1,44226,156,3,0,True
1,3,118,117,22028,75,2,0,True
1,15,396,20,26882,70,2,0,True
1,6,88,2,58291,158,3,2,True
1,5,2,2,20283,0,2,0,True
13,30,906,139,5695,255,3,0,True
3,17,48,26,29884,11,2,0,True
2,6,403,221,62395,514,2,0,True
11,27,227,348,77532,345,3,0,True
4,5,95,19,27213,0,4,0,True
1,77,861,448,71384,820,3,0,True
1,4,49,48,62987,167,2,1,False
1,1,0,0,71533,211,2,0,True
1,3,356,335,14541,93,2,0,True
6,10,334,52,58530,578,3,0,True
1,8,438,90,79795,12,3,0,True
1,6,148,40,9215,11,2,0,True
1,3,353,332,34109,977,2,0,True
4,16,494,487,42998,25,5,0,True
1,4,107,107,55219,114,2,0,True
1,3,21,10,11489,13,2,0,True
1,14,540,561,7286,0,2,2,True
1,25,579,203,25914,82,2,0,True
2,2,173,0,57817,5079,2,1,True
2,1,1,4,4643,12,3,0,True
2,1,144,11,17014,4565,3,3,True
3,11,286,377,85739,256,3,0,True
1,10,3,650,14035,30,2,0,True
4,3,24,5,18975,123,3,0,True
1,1,1,1,19764,14,2,0,True
8,10,971,2,45033,200,4,3,True
2,1,32,29,18665,5,2,8,True
3,9,277,125,70994,449,2,0,True
11,10,136,72,63687,198,4,6,True
1,1,1,1,20091,149,2,0,True
2,1,14,13,74355,257,3,2,True
13,18,793,671,7322,34,2,0,True
7,31,278,81,15810,202,3,0,True
1,7,416,326,6649,2068,2,0,True
2,23,26,4,12741,29,3,0,True
6,66,2870,2447,54427,63,3,7,True
10,5,176,19,11006,12,2,2,True
1,8,153,11,9075,101,2,0,True
1,6,170,153,4269,296,2,0,True
1,1,5,2,84132,0,2,0,True
1,13,144,3,35954,136,2,1,False
1,1,61,55,45444,1040,2,1,True
47,21,964,769,82655,5,5,3,True
1,15,711,463,29690,121,2,0,True
13,8,358,112,83206,1114,3,0,True
4,18,501,231,82953,495,2,3,True
1,7,150,109,9246,464,2,0,True
3,5,15,5,36023,11,2,0,True
4,11,335,29,10425,11,3,1,True
1,3,112,113,14594,239,2,0,True
9,8,135,104,44375,191,3,0,True
1,2,42,0,7596,100,2,0,True
1,8,62,52,29603,162,2,1,False
2,4,42,41,19143,29,3,0,True
2,2,9,5,27435,11,3,3,True
1,6,10,961,28832,11,2,0,True
1,4,21,9,15355,12,2,0,True
7,11,50,14,35877,1620,3,2,True
22,4,213,0,69974,71,4,4,True
1,6,6,190,39677,184,2,0,True
18,11,164,136,55051,29,4,4,True
2,2,9,4,17420,12,3,1,True
16,30,170,291,23807,488,4,2,True
9,10,386,22,84098,321,3,0,True
23,18,581,147,6945,171,4,1,True
9,36,420,182,9173,188,3,5,True
12,13,317,169,6245,44,4,3,True
1,2,44,14,9387,5,2,3,True
23,22,1086,665,69161,523,3,1,True
9,33,296,146,40068,798,3,1,True
9,12,727,90,79184,810,4,8,True
2,1,1,1,13248,0,5,3,True
3,18,50,47,7669,124,2,0,True
1,1,0,493,12245,123,2,1,True
4,9,34,33,18792,12,2,2,True
2,2,5,4,56262,101,2,0,True
2,27,497,434,46133,165,2,1,True
13,13,303,14,84051,427,5,2,True
3,6,15,32,10195,12,2,0,True
1,11,20,21,40889,12,2,0,True
1,19,775,458,23173,359,3,0,True
6,4,19,97,39960,468,2,3,True
55,26,2000,2966,56179,330,6,8,True
2,3,71,17,52003,175,2,0,True
2,6,648,373,81417,35,2,0,True
2,5,132,218,71064,39,2,0,True
8,2,7,1,60791,56,3,0,True
3,6,83,47,9317,168,2,0,True
6,12,74,130,57663,1044,3,0,True
5,3,36,1,17791,239,2,1,True
2,52,406,254,22605,32,4,1,True
37,36,952,604,32949,673,4,0,True
11,6,197,120,6893,27,4,6,True
13,29,251,150,83442,149,3,0,True
1,1,117,0,6502,50,2,0,True
12,12,615,65,85872,6342,3,2,True
4,20,92,76,84262,12,3,1,True
1,4,32,9,32771,1085,3,0,True
1,5,5,5,68865,117,4,3,True
10,9,106,14,63492,67,4,0,True
1,2,67,28,49277,127,2,0,True
4,8,196,97,31476,3836,2,0,True
1,21,95,77,15136,52,2,0,True
7,10,230,17,35358,1912,3,0,True
3,10,401,121,27867,193,3,0,True
1,3,29,0,45599,212,2,0,True
4,10,587,228,29799,2541,3,1,True
1,1,136,143,35432,3058,1,0,True
2,4,8,4,44766,204,2,0,True
2,11,343,71,45778,218,3,0,True
5,7,328,27,13459,6282,2,1,True
1,2,2,0,12351,53,2,0,True
1,3,13,6,30045,245,2,0,True
5,7,100,15,15154,121,2,2,True
13,11,1160,63,86163,9005,5,1,True
5,5,82,20,86188,262,2,2,True
3,9,53,7,69319,245,3,0,True
6,2,36,13,10004,297,2,0,True
18,122,702,505,84274,0,5,3,False
25,47,1692,1035,65298,384,7,1,True
1,2,2,1,23271,204,2,0,True
1,1,174,160,72005,3320,1,0,True
2,3,32,3,10488,37,2,1,True
11,64,166,186,65346,58,4,0,True
6,55,166,82,83849,239,2,0,True
2,24,194,55,17718,277,3,1,True
6,7,142,68,67532,195,3,0,True
1,1,70,51,84732,1586,1,0,True
3,66,683,514,69662,28,4,0,True
68,47,3831,958,60265,567,5,3,True
1,4,62,16,12223,201,2,0,True
1,3,67,2,26529,12,2,0,True
1,1,7,4,4784,0,2,0,True
2,20,1212,551,42127,141,3,2,True
1,3,6,25,14508,0,2,0,True
2,4,242,221,11321,175,2,0,True
1,2,14,0,9242,115,2,0,True
1,2,33,0,5610,261,2,0,True
1,8,6,237,7998,205,2,0,True
8,9,121,57,78393,88,3,0,True
13,9,258,217,9004,304,4,0,True
1,1,97,95,57630,2175,1,0,True
2,8,448,0,15387,90,3,0,True
4,23,222,36,58103,12,4,2,True
10,5,175,135,39077,172,2,1,True
6,13,476,16,12990,500,3,0,True
2,20,149,72,51322,4827,2,2,True
1,7,315,184,52989,323,2,0,True
6,22,616,390,58230,41929,3,0,True
1,22,3,21,30057,12,3,3,False
2,6,17,49,6772,12,2,0,True
3,8,505,517,15564,19510,2,0,True
3,20,705,527,77237,270,3,1,True
3,2,9,4,37035,29,2,1,True
1,1,80,21,60731,1080,1,0,True
11,110,152812,119751,79343,1943,4,1,True
5,29,2845,2548,4303,68,3,1,True
3,17,348,14,73757,205,2,1,True
1,1,98,98,40061,2589,1,0,True
3,4,8,8,22582,0,4,6,True
1,1,1,1,21628,144,2,0,True
2,8,18,8,5134,12,2,0,True
1,1,81,91,51395,1863,1,0,True
3,3,100,27,21151,249,3,0,True
1,1,61,62,69259,1053,1,0,True
9,13,285,474,79897,238,3,0,True
1,19,293,252,35084,367,2,0,True
3,7,115,286,49417,400,3,0,True
9,5,221,81,3617,490,3,2,True
1,1,114,103,55481,2027,1,0,True
14,58,3467,2146,4105,6041,4,0,True
11,32,450,345,15081,411,3,3,True
1,1,106,116,5056,2117,1,0,True
6,56,1449,767,10617,4845,4,0,True
2,1,1,1,9573,12,2,0,True
7,27,265,260,70626,12,3,0,True
4,20,711,576,62237,197,3,0,True
1,15,125,127,6054,12,2,1,True
2,2,97,50,65038,13,3,0,True
5,8,46,28,3731,14,3,0,True
1,18,142,152,44518,12,2,0,True
1,1,139,193,25035,3643,3,0,True
2,12,80,64,22638,65,3,2,True
2,17,23,21,75740,0,2,0,True
1,10,145,72,10347,32,2,0,True
1,1,70,71,46324,1286,1,0,True
10,41,641,629,55991,1095,2,2,True
1,6,88,2,10494,12,3,1,True
3,2,8,13,32088,220,2,0,True
5,14,164,56,82240,14,3,0,True
1,1,4,0,37789,177,3,0,True
10,25,822,335,69446,950,2,1,True
5,9,209,141,55726,22,3,0,True
16,74,1745,1086,7670,2509,2,0,True
24,19,415,144,69521,12,3,0,True
5,17,227,91,59054,390,3,0,True
1,12,243,149,41507,810,2,0,True
1,1,49,45,35351,1399,1,0,True
8,35,666,504,59919,1434,4,0,True
1,3,56,1,85594,144,2,0,True
4,4,98,20,80264,22,3,0,True
1,13,66,81,7678,0,2,0,True
1,1,99,109,80279,2493,1,0,True
1,8,36,154,65302,12,2,0,True
4,12,152,0,83275,13,2,0,True
4,10,127,1,9170,13,2,0,True
1,1,128,92,76232,2312,2,0,True
2,5,5,5,79187,173,2,0,True
2,35,212,77,22984,22,2,0,True
3,32,256,318,26210,656,3,2,True
5,10,324,174,46260,1059,3,1,True
2,12,77,67,64424,241,2,1,True
2,6,64,50,70947,48,3,1,True
24,47,1423,789,31301,843,4,0,True
2,13,89,142,64554,409,3,2,True
1,1,108,98,66588,1066,1,0,True
4,26,168,99,85341,80,4,0,True
1,1,0,28,68611,211,2,0,True
11,106,156519,120062,35091,2103,4,0,True
49,87,4291,3536,20073,3123,5,0,True
1,12,22,23,75251,327,3,0,True
2,7,355,92,4325,1004,6,31,False
6,17,592,203,75064,279,2,2,True
16,13,223,110,33104,0,6,25,True
5,40,340,194,50752,308,6,12,False
3,20,382,163,83162,0,3,2,True
28,13,419,103,84032,423,3,3,True
14,13,345,144,83328,706,4,2,True
2,4,23,22,24024,28,3,2,True
3,2,14,0,81501,0,2,1,True
2,5,218,48,53104,200,3,4,True
8,4,152,14,27176,273,3,12,True
5,4,34,0,60940,286,3,2,True
5,3,80,71,31846,103,3,2,True
15,8,121,52,86349,194,2,1,True
2,1,2,0,53154,113,2,2,True
5,6,129,19,43722,383,1,0,False
2,5,134,12,12081,345,3,1,True
1,7,94,12,20372,0,2,0,True
1,10,533,465,34541,164,2,2,True
26,10,827,26,31061,1030,4,4,True
23,21,1199,303,14745,684,3,2,True
3,3,173,90,61572,109,2,1,True
2,2,21,3,83305,340,4,7,True
2,1,5,4,55918,670,3,1,True
11,6,70,18,75376,415,3,1,True
8,6,54,17,69822,195,4,1,True
1,1,13,2,53359,529,4,3,True
7,14,277,7,61680,194,3,1,False
1,1,1,1,72486,161,3,3,True
10,11,435,28,32457,379,5,4,True
10,8,195,138,8978,0,3,1,True
6,11,298,89,81324,83,4,3,True
1,6,27,29,54708,98,2,1,True
3,5,113,5,55848,69,3,1,False
3,8,408,5,54303,676,3,1,False
2,2,24,17,8534,76,3,1,True
2,1,4,3,10849,510,2,1,True
22,13,279,386,70997,321,4,2,True
4,9,149,119,16751,440,3,1,True
7,7,248,133,83112,136,3,2,True
7,4,44,44,80238,184,4,3,True
1,1,27,0,8626,315,2,2,True
54,11,300,55,11073,78,4,7,True
2,10,103,260,66661,535,2,1,True
1,2,12,3,32232,661,2,3,True
2,4,52,4,78377,487,2,2,True
2,1,2,0,17726,79,2,1,True
4,4,29,7,16965,224,4,3,True
2,1,1,0,16767,165,3,1,True
2,1,12,0,7387,118,3,4,True
4,2,10,2,83539,643,3,4,True
2,2,5,2,56053,407,2,2,False
19,27,784,361,34993,379,3,2,True
2,3,17,2,70019,245,5,8,True
1,2,103,12,63698,223,2,2,True
35,44,875,558,12030,0,2,5,True
5,6,49,61,59106,83,2,1,True
8,20,444,65,60887,28,4,2,True
9,3,34,28,9837,469,4,7,True
4,1,42,5,70507,185,3,1,True
12,20,133,75,33703,1061,3,4,True
7,3,16,1,29105,206,3,4,True
1,2,10,3,39936,63,2,2,True
1,1,6,1,66299,92,3,2,True
30,11,306,223,83403,448,3,7,True
1,1,24,0,80208,23,2,0,False
7,7,138,105,82101,334,2,3,True
2,2,32,2,19419,49,3,1,True
1,7,67,19,77000,37,3,7,True
1,471,13325,6150,67070,218,23,3,False
4,9,195,28,24713,28,2,3,True
3,10,206,57,58971,573,2,5,True
3,4,71,16,31977,472,2,1,True
1,1,18,6,17834,596,2,0,True
18,17,2069,81,84002,1874,3,2,True
3,3,179,153,32409,321,3,1,True
1,5,55,51,84785,60,2,1,True
5,2,35,7,20966,311,2,1,True
1,3,111,66,42554,135,2,2,True
1,1,1,1,8023,2033,3,1,False
8,4,55,24,78988,647,3,4,True
1,1,12,103,49539,142,2,0,True
21,18,304,251,68379,552,3,3,True
8,11,198,201,51713,229,3,2,True
2,3,92,74,82436,345,2,5,True
1,3,19,8,83998,413,2,3,True
2,3,16,9,14770,45,3,0,True
3,12,56,27,77815,190,3,2,True
2,3,33,4,10721,111,3,1,True
1,2,11,1,54541,34,2,0,True
3,8,160,16,85116,508,2,1,False
15,11,224,36,83582,252,3,1,True
5,4,62,32,75498,171,3,1,True
20,19,769,547,75331,0,2,3,True
10,6,465,22,6609,250,3,5,True
1,1,2,2,6107,39,2,0,True
1,5,55,19,78198,945,3,1,True
3,9,76,48,64373,404,3,1,True
8,12,392,13,19997,510,3,3,True
15,28,903,12,19605,0,2,3,True
2,4,28,3,61510,28,4,3,True
1,3,6,1,55797,466,3,4,True
6,3,65,0,57147,43,3,2,True
14,8,139,0,44377,45,3,1,True
2,6,79,22,82261,229,3,3,True
9,15,354,133,60438,353,3,0,True
5,2,23,3,17158,236,3,1,True
1,2,5,1,21205,112,2,1,True
5,6,253,59,56821,129,3,5,True
5,2,29,2,84790,183,4,4,True
21,3,40,2,59038,73,3,5,False
11,13,335,21,13538,332,3,2,True
1,4,45,2,86351,153,2,2,True
1,3,9,5,59494,565,3,1,True
9,7,79,34,56723,0,3,3,True
1,2,13,0,7838,231,4,3,True
1,7,53,49,17434,243,3,1,True
1,1,13,11,64196,267,4,3,True
15,4,91,39,80793,686,5,5,True
4,3,23,14,54974,854,4,3,True
4,1,2,0,28709,62,5,2,True
1,3,54,26,82657,206,2,2,True
1,4,67,1,22916,193,3,2,False
3,1,5,4,7819,0,2,1,True
1,1,1,0,79287,94,4,3,False
2,1,14,0,26820,269,3,6,True
3,1,4,1,41961,48,3,1,True
2,3,15,11,85036,309,3,1,True
6,2,81,20,84528,226,3,2,True
2,4,16,3,24224,315,2,1,True
9,5,338,40,38762,148,3,2,False
5,9,171,1,77941,958,3,8,True
5,27,290,300,74014,383,3,3,False
4,2,2,2,7974,383,3,1,True
1,1,13,0,6403,96,2,1,True
1,9,330,178,43462,114,2,0,True
4,9,136,74,11421,252,3,2,True
7,2,14,5,80782,325,3,0,True
1,8,84,116,57786,531,3,2,True
1,3,45,24,58098,342,2,1,False
5,4,66,63,10547,0,3,0,False
1,1,5,0,41418,918,4,4,True
3,3,15,6,11977,962,3,4,True
7,3,38,23,8459,593,3,4,True
3,4,58,2,21133,28,4,4,True
4,3,46,52,60362,288,2,0,True
23,4,62,7,75941,599,8,21,True
3,2,18,11,59801,97,2,1,True
2,3,114,61,12922,241,2,0,True
1,1,2,2,44512,0,3,2,True
1,22,283,122,53936,1217,21,55,False
5,7,111,119,18620,341,3,4,True
2,4,58,51,80692,11,2,0,True
2,9,132,116,79381,701,2,1,True
1,2,3,2,7649,298,4,1,True
24,11,193,217,69174,629,3,4,True
1,3,8,8,11543,364,3,2,True
1,1,23,10,81860,244,2,1,True
13,1,26,0,4744,731,3,8,True
1,2,52,25,5213,124,2,0,True
6,6,112,106,70803,330,3,2,True
2,9,320,24,31146,249,3,1,True
9,20,237,105,53627,350,2,2,True
2,2,43,23,52759,149,2,2,True
3,2,15,5,55119,280,2,1,True
1,3,19,29,55415,240,3,1,True
55,9,183,45,81542,421,4,2,True
3,1,3,1,84473,287,3,7,False
2,1,3,0,40025,48,3,4,True
4,4,181,17,60949,885,9,31,True
1,5,207,50,52668,444,8,24,False
1,4,694,1,39537,447,14,87,False
2,13,532,23,37358,0,2,0,True
3,1,83,81,3991,0,1,2,True
2,5,210,25,6293,0,3,0,True
8,9,142,30,31708,96,8,28,False
3,1,5,1,82487,79,3,0,False
3,8,546,80,42509,534,6,16,True
1,1,3,3,23349,75,3,1,False
2,1,2,1,21061,92,2,4,False
2,4,4,4,67462,180,2,0,True
2,1,67,35,68153,297,3,6,True
2,6,31,31,3911,488,3,0,True
1,1,17,0,40753,610,2,0,True
1,0,0,0,8557,720,3,1,False
2,7,134,20,26948,963,1,6,True
5,2,63,9,10968,594,2,1,True
4,4,55,21,39611,520,3,3,True
2,1,2,2,54842,529,2,1,True
2,1,2,3,32818,573,4,3,False
1,4,47,28,16602,724,2,0,True
1,2,19,3,80826,787,3,3,True
8,3,78,2,14469,977,3,2,True
2,7,241,12,85204,693,3,7,False
3,8,388,231,83887,760,2,2,True
1,7,482,378,7253,541,2,2,False
1,9,135,43,13171,544,1,1,False
3,1,28,1,58372,807,4,4,False
1,3,155,105,81951,510,1,1,True
1,1,1,1,59619,550,2,2,True
1,3,40,54,16009,521,1,2,True
3,15,652,1027,13632,558,2,4,True
1,2,9,2,56218,653,1,0,True
9,2,17,1,80448,656,1,0,True
2,4,9,8,57165,623,2,0,True
11,3,32,23,79917,804,2,0,True
1,2,130,98,9652,574,2,4,False
4,3,204,119,35377,666,3,10,True
7,1,208,208,53846,608,4,2,True
7,4,48,15,4028,610,1,2,True
3,41,892,650,62210,749,2,5,True
1,1,8,8,13733,692,1,3,True
3,2,9,1,47820,666,1,0,True
2,1,9,12,9148,807,2,0,True
1,5,28,16,13110,268,4,26,True
1,1,210,210,63046,434,1,1,True
5,1,11,2,16051,353,2,1,True
13,7,292,42,26055,720,3,6,True
3,1,6,0,43609,11,3,1,True
3,1,214,214,26162,613,3,2,True
1,10,425,223,56869,0,7,0,True
5,14,33,38,19320,659,2,2,False
2,1,32,32,27195,325,3,2,True
4,2,235,143,41403,600,2,0,True
4,9,551,313,60901,672,3,6,True
4,17,6103,7518,63491,894,3,2,True
1,4,98,29,47742,583,1,0,True
2,1,28,27,20613,564,2,0,True
1,11,166,158,65388,658,1,0,True
3,12,147,61,60957,1069,3,1,True
4,2,16,15,21766,1227,4,1,True
2,1,3,22,65650,687,3,1,True
13,15,1541,818,8877,652,3,2,True
2,12,275,330,69435,906,3,7,True
1,62,14694,0,74437,421,2,1,True
3,4,14,2,4117,1108,4,0,True
3,1,9,3,32313,697,3,6,True
3,24,112,407,19269,629,2,0,True
2,11,151,162,28183,779,3,2,True
1,14,246,168,82900,1682,3,4,True
4,49,3422,2352,83132,851,3,2,True
1,15,1653,419,66868,818,2,1,True
3,1,15,14,17422,300,3,12,True
2,3,6,239,50056,602,3,4,True
1,1,15,1,18721,319,2,0,False
1,1,3,0,57106,795,7,3,False
1,28,90,363,82037,683,6,2,False
1,3,9,13,66131,344,4,0,True
1,1,1,1,38964,58,4,1,True
1,4,19,13,28029,41,4,13,True
8,5,40,80,25603,244,5,2,True
3,4,62,13,54171,600,3,3,True
1,5,12,12,6751,260,5,5,False
1,1,1,1,12515,0,7,25,True
1,1,22,25,3920,15,3,0,True
1,2,2,2,14020,0,3,0,True
7,1,6,2,67355,333,4,8,False
1,11,27,102,26074,331,3,1,True
1,1,1,1,17656,18,3,0,True
1,2,2,2,20938,73,2,1,True
1,2,3,3,11669,17,3,0,True
2,72,768,728,67267,177,3,1,False
1,62,214,488,25928,172,2,3,False
2,1,16,3,32063,3630,5,16,True
1,4,6,30,56891,37,5,8,True
1,1,7,7,31144,0,4,4,True
3,5,157,22,75250,161,5,3,True
2,1,19,3,7215,141,5,9,True
1,1,1,1,46592,66,4,7,True
3,2,2,2,46338,221,4,4,True
3,1,5,5,43675,0,4,3,False
1,1,1,1,6883,100,4,2,True
2,1,12,0,37372,0,2,3,True
1,9,64,72,5783,55,6,18,True
6,39,98,97,54941,93,4,2,True
4,1,1,1,8533,83,3,0,True
1,10,304,10,12216,299,9,81,False
1,1,1,0,3808,228,3,0,True
1,47,946,904,57461,123,6,33,False
6,1,52,42,71104,42,3,4,True
1,1,1,1,49216,86,3,0,True
2,16,806,866,3915,23,2,2,False
1,1,1,1,47292,273,5,3,True
1,1,3,3,10161,13,4,1,True
1,81,88,88,31194,272,3,0,True
1,1,5,4,52306,160,4,4,True
1,3,8,12,49203,0,3,1,True
1,6,149,2,19267,173,4,7,True
1,1,7,0,19982,75,5,2,True
2,1,0,25,80730,316,3,4,False
8,1,3,1,20479,99,5,3,True
1,1,1,1,49188,28,4,2,True
1,16,17,22,21238,170,3,0,True
1,2,0,6,13125,54,3,0,True
1,1,1,0,36810,81,3,1,True
2,1,8,0,32390,41,3,0,True
1,1,14,0,5310,246,3,2,True
3,1,14,0,11511,2937,4,18,True
1,1,1,0,76714,136,4,3,True
1,1,0,10,8156,51,3,0,True
1,29,115,114,10515,0,4,1,True
1,1,1,15,15140,148,3,0,True
1,1,0,14,23961,113,3,1,True
1,4,57,60,79667,0,4,2,True
1,43,2126,29,59013,404,5,11,False
1,1,1,1,15515,293,3,0,True
1,2,2,2,14045,5,4,1,True
2,216,857,783,80048,250,4,18,True
1,66,1256,1283,65069,61,5,9,True
1,96,98,219,30114,150,3,6,True
1,1,4,0,4649,126,3,1,True
2,6,259,6,33422,98,4,9,True
1,1,1,1,11828,220,2,4,False
1,3,0,201,45975,80,3,7,True
1,2,7,3,3602,0,3,0,True
2,1,17,23,18939,0,3,3,True
3,2,11,1,8646,0,3,0,True
1,3,0,8,7046,76,3,0,True
1,1,2,2,31955,49,3,0,True
1,1,1,1,6330,607,4,2,True
1,334,17805,18775,29124,0,20,0,False
1,11,138,16,63400,447,3,1,True
2,1,4,2,6114,104,4,0,True
1,1,1,1,5544,271,3,0,True
1,7,111,17,14006,325,6,14,True
1,2,8,2,5934,60,3,0,True
1,2,4,7,16906,22,3,0,True
3,51,178,69,15504,0,3,0,True
2,1,2,2,52438,0,6,8,False
5,6,80,1,85103,160,2,3,False
1,1,44,20,4356,119,3,1,True
4,8,20,10,7998,0,3,0,True
1,1,1,1,4636,60,3,0,True
2,3,1,3,37687,0,3,1,True
2,1,4,13,40989,172,4,8,True
1,1,1,0,7273,11,2,4,True
15,12,309,2,19251,490,5,12,True
5,2,2,1,33113,0,3,5,True
6,0,0,0,55843,257,8,37,False
1,3,48,3,84493,173,7,11,True
2,3,52,8,7096,167,2,6,False
2,3,48,11,11309,458,3,1,True
1,4,44,20,10065,2217,2,1,True
1,6,115,78,9309,842,3,10,True
1,1,3,2,69248,414,2,8,False
6,7,129,53,63081,55,2,4,True
1,1,1,3,46280,492,3,1,True
4,13,298,122,68237,0,3,0,True
1,2,2,2,5244,35,2,0,True
1,10,145,1,3908,177,4,8,True
1,1,22,21,61972,367,5,4,True
1,2,1,1,4204,58,2,1,True
1,1,5,5,4014,30,2,1,True
4,2,37,2,18654,11,3,4,True
1,1,6,5,4007,459,3,0,True
2,7,29,33,5237,0,2,2,True
1,2,2,2,15011,0,4,10,True
1,1,4,3,48483,76,3,0,True
5,6,45,26,42837,204,5,79,True
10,3,35,28,11334,0,3,4,True
5,14,464,506,61560,0,3,2,True
8,17,85,97,40313,41,3,1,True
7,3,93,54,65530,468,3,6,True
4,2,13,3,58983,64,4,4,True
2,1,18,3,45981,260,3,0,True
